"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-09","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","1046.8","","","","1"
"2021-10","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","1029.0","","","","1"
"2021-11","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","1038.3","","","","1"
"2021-12","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057619","1.17.1.1","1031.2","","","","1"
"2021-01","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","701.2","","","","1"
"2021-02","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","719.0","","","","1"
"2021-03","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","728.0","","","","1"
"2021-04","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","722.8","","","","1"
"2021-05","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","712.9","","","","1"
"2021-06","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","731.2","","","","1"
"2021-07","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","735.4","","","","1"
"2021-08","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","715.8","","","","1"
"2021-09","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","708.1","","","","1"
"2021-10","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","716.5","","","","1"
"2021-11","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","709.8","","","","1"
"2021-12","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057620","1.18.1.1","705.3","","","","1"
"2021-01","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1047.8","","","","1"
"2021-02","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1048.5","","","","1"
"2021-03","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1049.0","","","","1"
"2021-04","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1060.3","","","","1"
"2021-05","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1065.1","","","","1"
"2021-06","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1076.4","","","","1"
"2021-07","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1081.1","","","","1"
"2021-08","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1086.6","","","","1"
"2021-09","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1133.1","","","","1"
"2021-10","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1109.5","","","","1"
"2021-11","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1117.4","","","","1"
"2021-12","Canada","2016A000011124","Public administration [91]","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2057621","1.19.1.1","1113.7","","","","1"


